fasId,fasFacility_ID,fasService_ID
5230,12977,4
5231,12978,5
5232,12978,12
5233,12978,4
5234,12979,5
5235,12979,4
5236,12981,5
5237,12981,12
5238,12981,4
5239,12982,13
5240,12982,12
5241,12982,4
5242,12983,13
5243,12983,12
5244,12984,13
5245,12984,12
5246,12984,17
5247,12984,4
5248,12985,5
5249,12985,17
5250,12985,4
5251,12986,12
5252,12986,4
5253,12987,5
5254,12987,4
5255,12988,13
5256,12988,5
5257,12988,12
5258,12988,4
5259,12989,13
5260,12989,5
5261,12989,12
5262,12989,17
5263,12989,4
5264,12990,5
5265,12990,12
5266,12990,4
5267,12991,5
5268,12991,4
5269,12992,5
5270,12992,4
5271,12993,5
5272,12993,4
5273,12994,5
5274,12994,12
5275,12994,4
5276,12995,5
5277,12995,12
5278,12995,4
5279,12996,5
5280,12996,4
5281,12997,13
5282,12998,5
5283,12998,12
5284,12998,4
5285,12999,5
5286,12999,12
5287,12999,4
5288,13000,13
5289,13000,5
5290,13000,4
5291,13001,13
5292,13001,5
5293,13001,12
5294,13001,4
5295,13002,5
5296,13002,12
5297,13002,4
5298,13003,13
5299,13003,5
5300,13003,12
5301,13003,4
5302,13004,5
5303,13004,12
5304,13004,17
5305,13004,4
5306,13005,13
5307,13005,5
5308,13005,12
5309,13005,4
5310,13006,13
5311,13006,5
5312,13006,12
5313,13006,4
5314,13007,13
5315,13007,5
5316,13007,12
5317,13007,4
5318,13008,12
5319,13009,5
5320,13009,4
5321,13010,13
5322,13010,12
5323,13011,5
5324,13011,17
5325,13011,4
5326,13012,5
5327,13013,13
5328,13013,12
5329,13014,5
5330,13014,12
5331,13014,17
5332,13014,4
5333,13015,5
5334,13015,12
5335,13015,4
5336,13016,13
5337,13016,5
5338,13016,12
5339,13016,4
5340,13017,13
5341,13017,5
5342,13017,12
5343,13017,4
5344,13019,13
5345,13019,12
5346,13020,12
5347,13021,12
5348,13022,12
5349,13023,13
5350,13023,5
5351,13023,12
5352,13023,17
5353,13023,4
5354,13024,5
5355,13024,12
5356,13024,4
5357,13025,12
5358,13026,5
5359,13026,4
5360,13027,12
5361,13028,13
5362,13028,5
5363,13028,12
5364,13028,4
5365,13029,5
5366,13029,12
5367,13029,4
5368,13030,5
5369,13030,12
5370,13030,4
5371,13031,12
5372,13032,12
5373,13033,5
5374,13033,12
5375,13033,4
5376,13035,5
5377,13035,12
5378,13035,4
5379,13036,13
5380,13036,5
5381,13036,12
5382,13036,4
5383,13038,5
5384,13038,12
5385,13038,4
5386,13039,5
5387,13039,12
5388,13039,4
5389,13040,5
5390,13040,12
5391,13040,4
5392,13041,13
5393,13041,5
5394,13041,12
5395,13041,17
5396,13041,4
5397,13042,5
5398,13042,17
5399,13042,4
5400,13043,5
5401,13043,12
5402,13043,17
5403,13043,4
5404,13044,5
5405,13044,12
5406,13044,17
5407,13044,4
5408,13045,12
5409,13046,13
5410,13046,12
5411,13047,13
5412,13047,5
5413,13047,12
5414,13047,4
5415,13048,13
5416,13048,12
5417,13049,5
5418,13049,4
5419,13050,13
5420,13050,12
5421,13051,13
5422,13051,5
5423,13051,12
5424,13051,4
5425,13053,13
5426,13053,5
5427,13053,12
5428,13053,4
5429,13054,12
5430,13055,13
5431,13055,5
5432,13055,12
5433,13055,4
5434,13056,13
5435,13056,5
5436,13056,12
5437,13056,4
5438,13057,13
5439,13057,12
5440,13057,17
5441,13057,4
5442,13058,5
5443,13058,4
5444,13059,5
5445,13059,17
5446,13059,4
5447,13060,5
5448,13060,4
5449,13061,12
5450,13061,4
5451,13062,13
5452,13062,12
5453,13062,4
5454,13063,5
5455,13063,12
5456,13063,4
5457,13064,13
5458,13064,5
5459,13064,12
5460,13064,17
5461,13064,4
5462,13065,5
5463,13065,12
5464,13065,17
5465,13065,4
5466,13066,13
5467,13066,12
5468,13067,5
5469,13067,12
5470,13067,4
5471,13068,5
5472,13068,12
5473,13068,17
5474,13068,4
5475,13069,5
5476,13069,4
5477,13070,13
5478,13070,5
5479,13070,12
5480,13070,4
5481,13071,13
5482,13071,12
5483,13072,5
5484,13072,4
5485,13073,13
5486,13073,5
5487,13073,12
5488,13073,17
5489,13073,4
5490,13074,13
5491,13074,12
5492,13074,17
5493,13074,4
5494,13075,13
5495,13075,12
5496,13076,13
5497,13076,12
5498,13077,13
5499,13077,5
5500,13077,12
5501,13077,4
5502,13079,5
5503,13079,12
5504,13079,4
5505,13080,13
5506,13080,5
5507,13080,12
5508,13080,17
5509,13080,4
5510,13081,5
5511,13081,4
5512,13082,13
5513,13082,5
5514,13082,12
5515,13082,4
5516,13083,13
5517,13083,5
5518,13083,12
5519,13083,17
5520,13083,4
5521,13084,5
5522,13084,4
5523,13085,12
5524,13086,5
5525,13086,12
5526,13086,17
5527,13086,4
5528,13087,13
5529,13087,5
5530,13087,12
5531,13087,17
5532,13088,5
5533,13088,12
5534,13088,4
5535,13089,5
5536,13089,12
5537,13089,4
5538,13090,13
5539,13090,5
5540,13090,12
5541,13090,17
5542,13090,4
5543,13091,5
5544,13091,12
5545,13091,17
5546,13091,4
5547,13092,12
5548,13093,5
5549,13093,12
5550,13093,17
5551,13093,4
5552,13094,5
5553,13094,12
5554,13094,4
5555,13095,13
5556,13095,5
5557,13095,17
5558,13095,4
5559,13096,13
5560,13096,5
5561,13096,12
5562,13096,4
5563,13097,13
5564,13097,5
5565,13097,12
5566,13097,4
5567,13098,13
5568,13098,5
5569,13098,12
5570,13098,17
5571,13098,4
5572,13099,5
5573,13099,12
5574,13099,4
5575,13100,13
5576,13100,5
5577,13100,12
5578,13100,4
5579,13101,13
5580,13101,5
5581,13101,12
5582,13101,4
5583,13102,5
5584,13102,12
5585,13102,4
5586,13103,5
5587,13103,4
5588,13104,12
5589,13104,4
5590,13105,5
5591,13105,12
5592,13105,4
5593,13106,5
5594,13106,4
5595,13107,12
5596,13108,12
5597,13109,5
5598,13109,12
5599,13109,17
5600,13109,4
5601,13110,13
5602,13110,5
5603,13110,12
5604,13110,17
5605,13110,4
5606,13111,13
5607,13111,5
5608,13111,12
5609,13111,4
5610,13112,5
5611,13112,12
5612,13112,17
5613,13112,4
5614,13113,5
5615,13113,4
5616,13114,5
5617,13114,4
5618,13115,13
5619,13115,5
5620,13115,12
5621,13115,17
5622,13115,4
5623,13117,13
5624,13117,5
5625,13117,12
5626,13117,17
5627,13117,4
5628,13118,5
5629,13118,12
5630,13118,4
5631,13119,13
5632,13119,12
5633,13120,17
5634,13120,4
5635,13121,13
5636,13122,13
5637,13122,17
5638,13122,4
5639,13123,5
5640,13123,12
5641,13123,4
5642,13124,5
5643,13124,12
5644,13124,4
5645,13125,5
5646,13125,12
5647,13125,4
5648,13126,5
5649,13126,12
5650,13126,4
5651,13127,5
5652,13127,4
5653,13128,13
5654,13128,5
5655,13128,12
5656,13128,4
5657,13129,12
5658,13129,4
5659,13130,5
5660,13130,4
5661,13131,13
5662,13131,12
5663,13132,5
5664,13132,4
5665,13133,5
5666,13134,5
5667,13134,4
5668,13135,5
5669,13135,12
5670,13135,4
5671,13136,5
5672,13136,4
5673,13137,5
5674,13137,12
5675,13137,17
5676,13137,4
5677,13138,12
5678,13138,4
5679,13139,5
5680,13139,12
5681,13139,4
5682,13140,5
5683,13140,12
5684,13140,4
5685,13141,5
5686,13141,4
5687,13142,5
5688,13142,4
5689,13143,5
5690,13143,12
5691,13143,4
5692,13144,5
5693,13144,12
5694,13144,4
5695,13145,5
5696,13145,4
5697,13147,5
5698,13147,4
5699,13148,5
5700,13148,12
5701,13148,4
5702,13149,5
5703,13149,12
5704,13149,17
5705,13149,4
5706,13150,13
5707,13150,12
5708,13150,4
5709,13151,5
5710,13151,12
5711,13151,4
5712,13152,12
5713,13153,5
5714,13153,4
5715,13155,13
5716,13155,5
5717,13155,12
5718,13155,17
5719,13155,4
5720,13156,13
5721,13156,5
5722,13156,12
5723,13158,13
5724,13158,12
5725,13158,4
5726,13159,5
5727,13159,12
5728,13159,17
5729,13159,4
5730,13160,5
5731,13160,12
5732,13160,4
5733,13161,13
5734,13161,5
5735,13161,12
5736,13161,4
5737,13162,12
5738,13163,5
5739,13163,4
5740,13164,13
5741,13164,5
5742,13164,12
5743,13164,17
5744,13164,4
5745,13165,13
5746,13165,5
5747,13165,12
5748,13165,4
5749,13166,5
5750,13166,12
5751,13166,4
5752,13167,5
5753,13167,4
5754,13168,5
5755,13168,12
5756,13168,4
5757,13169,13
5758,13169,5
5759,13169,12
5760,13169,4
5761,13170,5
5762,13170,12
5763,13170,4
5764,13171,5
5765,13171,12
5766,13171,4
5767,13172,12
5768,13173,13
5769,13173,12
5770,13173,4
5771,13174,12
5772,13175,12
5773,13175,4
5774,13176,5
5775,13176,12
5776,13176,4
5777,13177,5
5778,13177,4
5779,13178,5
5780,13178,12
5781,13178,4
5782,13179,5
5783,13179,4
5784,13180,12
5785,13181,5
5786,13181,12
5787,13181,4
5788,13182,5
5789,13182,12
5790,13182,17
5791,13182,4
5792,13183,5
5793,13183,12
5794,13183,17
5795,13184,5
5796,13184,4
5797,13185,5
5798,13185,12
5799,13185,4
5800,13186,5
5801,13186,12
5802,13186,4
5803,13187,12
5804,13188,12
5805,13189,5
5806,13189,17
5807,13189,4
5808,13190,5
5809,13190,12
5810,13190,4
5811,13191,13
5812,13191,5
5813,13191,12
5814,13191,4
5815,13192,5
5816,13192,12
5817,13192,4
5818,13193,13
5819,13193,5
5820,13193,12
5821,13193,4
5822,13194,12
5823,13194,17
5824,13195,5
5825,13195,12
5826,13195,17
5827,13195,4
5828,13196,5
5829,13196,12
5830,13196,4
5831,13197,5
5832,13197,12
5833,13197,4
5834,13198,5
5835,13198,12
5836,13198,4
5837,13199,5
5838,13199,17
5839,13199,4
5840,13200,5
5841,13200,12
5842,13200,4
5843,13201,5
5844,13201,12
5845,13201,4
5846,13202,13
5847,13202,5
5848,13202,12
5849,13202,4
5850,13203,5
5851,13203,17
5852,13203,4
5853,13204,5
5854,13204,12
5855,13204,17
5856,13204,4
5857,13205,5
5858,13205,12
5859,13205,4
5860,13206,12
5861,13207,13
5862,13207,5
5863,13207,4
5864,13208,5
5865,13208,17
5866,13208,4
5867,13209,5
5868,13209,12
5869,13209,4
5870,13210,5
5871,13210,12
5872,13210,4
5873,13211,5
5874,13211,12
5875,13211,4
5876,13212,13
5877,13212,5
5878,13212,12
5879,13212,17
5880,13212,4
5881,13213,5
5882,13213,4
5883,13214,5
5884,13214,12
5885,13214,4
5886,13215,5
5887,13215,12
5888,13215,4
5889,13216,5
5890,13216,12
5891,13216,4
5892,13217,5
5893,13217,17
5894,13217,4
5895,13218,13
5896,13218,5
5897,13218,12
5898,13218,17
5899,13218,4
5900,13219,5
5901,13220,5
5902,13220,4
5903,13221,12
5904,13221,4
5905,13222,5
5906,13222,12
5907,13222,4
5908,13224,13
5909,13224,12
5910,13225,5
5911,13225,12
5912,13225,4
5913,13226,5
5914,13226,4
5915,13227,5
5916,13227,12
5917,13227,17
5918,13227,4
5919,13228,5
5920,13228,12
5921,13228,4
5922,13229,5
5923,13229,12
5924,13229,4
5925,13230,13
5926,13230,12
5927,13230,4
5928,13231,5
5929,13231,4
5930,13233,12
5931,13234,13
5932,13234,5
5933,13234,12
5934,13234,4
5935,13235,12
5936,13236,5
5937,13236,12
5938,13236,4
5939,13237,12
5940,13238,5
5941,13238,12
5942,13238,17
5943,13238,4
5944,13239,5
5945,13239,12
5946,13239,4
5947,13240,5
5948,13240,4
5949,13241,5
5950,13241,12
5951,13241,17
5952,13241,4
5953,13242,12
5954,13243,5
5955,13243,12
5956,13243,4
5957,13244,5
5958,13244,4
5959,13245,5
5960,13245,12
5961,13245,4
5962,13246,5
5963,13246,4
5964,13247,5
5965,13247,12
5966,13247,17
5967,13247,4
5968,13248,5
5969,13248,4
5970,13249,13
5971,13249,5
5972,13249,12
5973,13249,4
5974,13250,5
5975,13250,4
5976,13251,5
5977,13251,12
5978,13251,4
5979,13252,5
5980,13252,12
5981,13252,17
5982,13252,4
5983,13254,12
5984,13255,5
5985,13255,4
5986,13256,5
5987,13256,17
5988,13256,4
5989,13257,5
5990,13257,12
5991,13257,17
5992,13257,4
5993,13258,5
5994,13258,12
5995,13258,4
5996,13259,5
5997,13259,12
5998,13259,4
5999,13260,5
6000,13260,17
6001,13260,4
6002,13261,13
6003,13261,5
6004,13261,12
6005,13261,17
6006,13261,4
6007,13262,12
6008,13265,5
6009,13265,4
6010,13267,5
6011,13267,12
6012,13267,4
6013,13268,5
6014,13268,4
6015,13272,5
6016,13272,12
6017,13272,4
6018,13281,5
6019,13281,4
6020,13282,5
6021,13282,4
6022,13286,5
6023,13286,17
6024,13287,5
6025,13287,17
6026,13287,4
6027,13288,5
6028,13288,4
6029,13289,5
6030,13289,4
6031,13290,4
6032,13291,5
6033,13291,12
6034,13291,4
6035,13292,5
6036,13293,5
6037,13293,4
6038,13294,5
6039,13294,4
6040,13295,5
6041,13295,12
6042,13295,4
6043,13298,5
6044,13298,17
6045,13298,4
6046,13299,5
6047,13300,5
6048,13300,4
6049,13302,5
6050,13305,5
6051,13305,4
6052,13306,5
6053,13306,4
6054,13307,5
6055,13307,17
6056,13307,4
6057,13308,5
6058,13308,12
6059,13308,4
6060,13310,5
6061,13310,4
6062,13311,5
6063,13311,4
6064,13312,5
6065,13312,12
6066,13312,17
6067,13312,4
6068,13313,4
6069,13314,13
6070,13314,5
6071,13314,12
6072,13314,17
6073,13314,4
6074,13316,5
6075,13316,17
6076,13316,4
6077,13317,5
6078,13317,4
6079,13318,13
6080,13318,5
6081,13318,17
6082,13318,4
6083,13319,4
6084,13320,5
6085,13320,4
6086,13321,5
6087,13322,5
6088,13322,12
6089,13322,4
6090,13323,5
6091,13323,4
6092,13324,5
6093,13324,4
6094,13325,5
6095,13325,4
6096,13327,5
6097,13327,4
6098,13328,5
6099,13328,4
6100,13329,5
6101,13329,4
6102,13330,5
6103,13330,12
6104,13331,5
6105,13331,4
6106,13332,5
6107,13333,5
6108,13333,12
6109,13333,17
6110,13333,4
6111,13334,5
6112,13334,12
6113,13334,4
6114,13335,13
6115,13335,5
6116,13335,4
6117,13337,5
6118,13339,5
6119,13339,17
6120,13339,4
6121,13340,5
6122,13340,4
6123,13341,5
6124,13342,5
6125,13342,4
6126,13343,5
6127,13343,12
6128,13343,4
6129,13345,5
6130,13345,17
6131,13346,13
6132,13346,5
6133,13346,17
6134,13346,4
6135,13347,5
6136,13347,12
6137,13347,4
6138,13348,5
6139,13349,5
6140,13350,5
6141,13350,4
6142,13351,5
6143,13351,12
6144,13351,4
6145,13352,13
6146,13352,5
6147,13352,12
6148,13352,17
6149,13352,4
6150,13353,5
6151,13353,4
6152,13355,5
6153,13355,12
6154,13355,4
6155,13356,5
6156,13356,4
6157,13357,13
6158,13357,5
6159,13357,12
6160,13357,17
6161,13357,4
6162,13358,5
6163,13358,12
6164,13358,4
6165,13359,5
6166,13359,17
6167,13359,4
6168,13360,5
6169,13360,12
6170,13361,5
6171,13361,12
6172,13361,4
6173,13362,5
6174,13362,4
6175,13364,5
6176,13365,5
6177,13365,12
6178,13365,17
6179,13365,4
6180,13368,13
6181,13368,5
6182,13368,17
6183,13368,4
6184,13369,5
6185,13369,17
6186,13369,4
6187,13370,13
6188,13370,5
6189,13370,12
6190,13370,17
6191,13370,4
6192,13373,17
6193,13376,5
6194,13376,4
6195,13378,5
6196,13378,4
6197,13379,5
6198,13379,4
6199,13380,5
6200,13380,17
6201,13380,4
6202,13381,5
6203,13382,5
6204,13382,4
6205,13383,5
6206,13383,12
6207,13384,5
6208,13384,4
6209,13385,5
6210,13385,12
6211,13385,4
6212,13386,5
6213,13386,4
6214,13388,5
6215,13388,4
6216,13389,5
6217,13389,4
6218,13391,5
6219,13392,5
6220,13392,4
6221,13393,5
6222,13393,12
6223,13393,4
6224,13394,5
6225,13394,4
6226,13396,5
6227,13398,5
6228,13398,17
6229,13398,4
6230,13400,5
6231,13401,5
6232,13402,13
6233,13402,5
6234,13402,12
6235,13402,17
6236,13402,4
6237,13404,5
6238,13404,4
6239,13405,5
6240,13405,4
6241,13406,13
6242,13406,5
6243,13406,12
6244,13406,17
6245,13406,4
6246,13408,5
6247,13408,4
6248,13409,5
6249,13409,4
6250,13411,13
6251,13411,5
6252,13411,17
6253,13411,4
6254,13413,5
6255,13413,4
6256,13419,5
6257,13419,17
6258,13419,4
6259,13420,5
6260,13420,4
6261,13421,5
6262,13421,12
6263,13422,5
6264,13422,4
6265,13423,13
6266,13423,5
6267,13423,17
6268,13424,5
6269,13425,5
6270,13428,5
6271,13428,4
6272,13429,5
6273,13429,4
6274,13430,5
6275,13430,4
6276,13431,5
6277,13431,12
6278,13431,17
6279,13431,4
6280,13432,5
6281,13433,5
6282,13433,4
6283,13434,5
6284,13434,4
6285,13435,5
6286,13435,4
6287,13436,5
6288,13436,4
6289,13437,5
6290,13437,12
6291,13437,4
6292,13438,5
6293,13438,4
6294,13439,5
6295,13439,17
6296,13439,4
6297,13440,5
6298,13440,4
6299,13442,13
6300,13442,5
6301,13442,12
6302,13442,4
6303,13443,5
6304,13443,4
6305,13445,13
6306,13445,5
6307,13445,17
6308,13445,4
6309,13446,5
6310,13447,5
6311,13447,12
6312,13447,4
6313,13448,5
6314,13448,4
6315,13449,5
6316,13449,12
6317,13449,4
6318,13450,5
6319,13450,4
6320,13451,5
6321,13451,4
6322,13452,13
6323,13452,5
6324,13452,12
6325,13452,17
6326,13452,4
6327,13455,5
6328,13455,17
6329,13455,4
6330,13456,5
6331,13456,17
6332,13456,4
6333,13458,5
6334,13458,4
6335,13459,5
6336,13459,4
6337,13461,13
6338,13461,5
6339,13461,12
6340,13461,17
6341,13461,4
6342,13462,5
6343,13462,4
6344,13463,5
6345,13463,12
6346,13463,4
6347,13464,5
6348,13464,4
6349,13465,13
6350,13465,5
6351,13465,12
6352,13465,17
6353,13465,4
6354,13467,5
6355,13467,12
6356,13467,17
6357,13467,4
6358,13468,13
6359,13468,5
6360,13468,12
6361,13468,17
6362,13468,4
6363,13469,5
6364,13469,12
6365,13469,4
6366,13470,13
6367,13470,5
6368,13470,12
6369,13470,4
6370,13471,13
6371,13471,5
6372,13471,12
6373,13471,17
6374,13471,4
6375,13473,13
6376,13473,5
6377,13473,12
6378,13473,17
6379,13473,4
6380,13474,5
6381,13474,12
6382,13474,4
6383,13475,5
6384,13475,4
6385,13476,13
6386,13476,5
6387,13476,12
6388,13476,17
6389,13476,4
6390,13477,5
6391,13477,4
6392,13478,5
6393,13478,12
6394,13478,17
6395,13478,4
6396,13479,13
6397,13479,5
6398,13479,12
6399,13479,4
6400,13480,5
6401,13480,12
6402,13480,17
6403,13480,4
6404,13481,5
6405,13481,12
6406,13481,4
6407,13482,5
6408,13482,12
6409,13482,4
6410,13483,5
6411,13483,12
6412,13483,4
6413,13484,5
6414,13484,12
6415,13484,4
6416,13485,5
6417,13485,12
6418,13485,4
6419,13486,13
6420,13486,5
6421,13486,12
6422,13486,17
6423,13486,4
6424,13487,5
6425,13487,12
6426,13487,4
6427,13488,13
6428,13488,12
6429,13488,17
6430,13488,4
6431,13489,5
6432,13489,4
6433,13490,5
6434,13490,12
6435,13490,4
6436,13491,13
6437,13491,12
6438,13491,17
6439,13491,4
6440,13492,13
6441,13492,5
6442,13492,12
6443,13492,17
6444,13492,4
6445,13493,13
6446,13493,5
6447,13493,12
6448,13493,17
6449,13493,4
6450,13494,5
6451,13494,12
6452,13494,17
6453,13494,4
6454,13495,13
6455,13495,5
6456,13495,12
6457,13495,4
6458,13496,5
6459,13496,12
6460,13498,12
6461,13498,4
6462,13499,5
6463,13499,4
6464,13500,5
6465,13500,4
6466,13502,5
6467,13502,12
6468,13502,4
6469,13503,13
6470,13503,5
6471,13503,12
6472,13503,4
6473,13504,5
6474,13504,12
6475,13504,17
6476,13504,4
6477,13505,5
6478,13505,12
6479,13505,4
6480,13506,5
6481,13506,4
6482,13507,13
6483,13507,5
6484,13507,12
6485,13507,17
6486,13507,4
6487,13508,5
6488,13508,12
6489,13508,17
6490,13509,5
6491,13509,12
6492,13509,4
6493,13510,5
6494,13510,12
6495,13510,4
6496,13511,5
6497,13511,12
6498,13511,4
6499,13512,5
6500,13513,13
6501,13513,5
6502,13513,12
6503,13513,17
6504,13513,4
6505,13514,5
6506,13514,4
6507,13515,5
6508,13515,17
6509,13515,4
6510,13516,5
6511,13516,17
6512,13517,13
6513,13517,5
6514,13517,12
6515,13517,17
6516,13517,4
6517,13518,13
6518,13518,5
6519,13518,4
6520,13519,5
6521,13519,12
6522,13519,4
6523,13520,5
6524,13520,12
6525,13520,4
6526,13521,13
6527,13521,5
6528,13521,4
6529,13522,13
6530,13522,5
6531,13522,12
6532,13522,17
6533,13522,4
6534,13523,5
6535,13523,12
6536,13523,4
6537,13524,5
6538,13524,12
6539,13524,4
6540,13525,5
6541,13525,4
6542,13526,5
6543,13526,4
6544,13527,12
6545,13527,17
6546,13527,4
6547,13528,13
6548,13528,5
6549,13528,12
6550,13528,17
6551,13528,4
6552,13529,5
6553,13529,4
6554,13530,5
6555,13530,4
6556,13531,5
6557,13531,4
6558,13532,5
6559,13532,12
6560,13532,4
6561,13533,13
6562,13533,5
6563,13533,12
6564,13533,17
6565,13533,4
6566,13534,5
6567,13534,12
6568,13534,4
6569,13535,13
6570,13535,5
6571,13535,12
6572,13535,17
6573,13535,4
6574,13536,5
6575,13536,12
6576,13536,4
6577,13537,5
6578,13537,4
6579,13538,5
6580,13538,12
6581,13538,4
6582,13539,5
6583,13539,12
6584,13539,4
6585,13540,13
6586,13540,5
6587,13540,12
6588,13540,17
6589,13540,4
6590,13541,5
6591,13541,12
6592,13541,4
6593,13543,5
6594,13543,4
6595,13544,5
6596,13544,4
6597,13545,5
6598,13545,4
6599,13546,5
6600,13546,4
6601,13547,5
6602,13547,12
6603,13547,4
6604,13548,5
6605,13548,12
6606,13548,17
6607,13548,4
6608,13549,5
6609,13549,4
6610,13550,13
6611,13550,5
6612,13550,12
6613,13550,17
